osm_id,key,value,commentary
400666845,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400666846,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400666847,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400667850,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400667851,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400672274,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400672275,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400672277,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400886489,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400888567,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400894253,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400894254,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400894255,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400897336,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400897337,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400897338,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400897339,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401296948,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472086,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472087,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472088,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472089,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472090,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472091,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472092,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472100,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472101,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472102,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472103,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472104,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472105,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472106,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472107,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401472108,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484741,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484742,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484745,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484748,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484753,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484754,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484755,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401484757,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401676674,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401676675,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401782345,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401782346,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401782347,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401782353,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401830677,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401830678,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401841909,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401841910,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
401854469,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120497,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120498,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120500,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120502,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120507,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120508,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120509,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120510,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403120511,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
403726105,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404277532,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404283696,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404283698,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404283701,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404283702,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404283703,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404397556,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404397558,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404397559,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404397561,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404397563,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628276,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628277,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628278,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628279,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628320,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628322,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628325,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628329,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404628332,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404630385,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404630387,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
404630390,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405560295,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405572797,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405572798,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405572799,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405572800,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405572801,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405572802,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405572803,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
405574435,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406006957,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406011946,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406257471,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406267405,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406267917,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406615134,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406622140,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
406624526,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
